date,rate
1981-07-23,0.0051923
1981-07-24,0.0051602
1981-07-26,5.1602
1981-07-27,0.0051799
1981-07-28,0.0051452
1981-07-29,0.0051307
1981-07-30,0.0050948
1981-07-31,0.0050773
1981-08-02,5.0773
1981-08-03,0.005006
1981-08-04,0.0050203
1981-08-05,0.0051097
1981-08-06,0.005143
1981-08-07,0.0052114
1981-08-10,0.0051533
1981-08-11,0.0052296
1981-08-12,0.0053422
1981-08-13,0.0053651
1981-08-14,0.0053082
1981-08-16,5.3082
1981-08-17,0.0053796
1981-08-18,0.0054766
1981-08-19,0.0054855
1981-08-20,0.0054793
1981-08-21,0.0055026
1981-08-23,5.5026
1981-08-24,0.0055196
1981-08-25,0.0054626
1981-08-26,0.0054668
1981-08-27,0.0055167
1981-08-28,0.00553
1981-08-30,5.53
1981-08-31,0.005549
1981-09-01,0.0054968
1981-09-02,0.0054997
1981-09-03,0.0055051
1981-09-04,0.0054754
1981-09-06,5.4754
1981-09-07,0.0056037
1981-09-08,0.0056571
1981-09-09,0.0056885
1981-09-10,0.0057076
1981-09-11,0.0057412
1981-09-13,5.7412
1981-09-14,0.0057344
1981-09-15,5.7344
1981-09-16,0.0058067
1981-09-17,0.0058424
1981-09-18,0.0057994
1981-09-20,5.7994
1981-09-21,0.0058206
1981-09-22,0.0057789
1981-09-23,5.7789
1981-09-24,0.0057937
1981-09-25,0.00582
1981-09-27,5.82
1981-09-28,0.0057788
1981-10-01,0.0057705
1981-10-02,0.0058475
1981-10-04,5.8475
1981-10-05,0.0059537
1981-10-06,0.0059554
1981-10-07,0.0059789
1981-10-09,0.0059713
1981-10-11,5.9713
1981-10-12,0.0059516
1981-10-14,0.005958
1981-10-15,0.0059756
1981-10-16,0.0059128
